"Result:S-CSCF Registered Sub(2023-10-26 140525)_20231026_140551.csv"
"Save Time:2023-10-26 14:05:51"
"User Name:ca_usr"


"NE Type Name:CSCF"

"NE Names:CBTCSCF01;SNBCSCF01;DPS_CSCF01"

"Function Subset Name:S-CSCF Session Unrelated Measurement"

"Total 1,727 records"

"Start Time","Period (min)","NE Name","SCSCF","Number of S-CSCF Registered Users (number)","Rate of S-CSCF Successful Initial Registrations (%)","Rate of S-CSCF Successful Re-registrations (%)"
"2023-10-25 11:00:00","5","CBTCSCF01","S-CSCF ID=0","6129874","83.642","99.467"
"2023-10-25 11:05:00","5","CBTCSCF01","S-CSCF ID=0","6130298","83.78","99.463"
"2023-10-25 11:10:00","5","CBTCSCF01","S-CSCF ID=0","6130976","83.884","99.487"
"2023-10-25 11:15:00","5","CBTCSCF01","S-CSCF ID=0","6131494","83.989","99.47"
"2023-10-25 11:20:00","5","CBTCSCF01","S-CSCF ID=0","6132164","84.064","99.463"
"2023-10-25 11:25:00","5","CBTCSCF01","S-CSCF ID=0","6133310","84.428","99.463"
"2023-10-25 11:30:00","5","CBTCSCF01","S-CSCF ID=0","6134215","84.056","99.473"
"2023-10-25 11:35:00","5","CBTCSCF01","S-CSCF ID=0","6134319","83.662","99.437"
"2023-10-25 11:40:00","5","CBTCSCF01","S-CSCF ID=0","6134508","84.366","99.47"
"2023-10-25 11:45:00","5","CBTCSCF01","S-CSCF ID=0","6134442","84.203","99.459"
"2023-10-25 11:50:00","5","CBTCSCF01","S-CSCF ID=0","6134583","84.485","99.453"
"2023-10-25 11:55:00","5","CBTCSCF01","S-CSCF ID=0","6136143","85.146","99.448"
"2023-10-25 12:00:00","5","CBTCSCF01","S-CSCF ID=0","6139050","85.41","99.412"
"2023-10-25 12:05:00","5","CBTCSCF01","S-CSCF ID=0","6141443","84.947","99.405"
"2023-10-25 12:10:00","5","CBTCSCF01","S-CSCF ID=0","6143389","84.958","99.43"
"2023-10-25 12:15:00","5","CBTCSCF01","S-CSCF ID=0","6144513","85.069","99.472"
"2023-10-25 12:20:00","5","CBTCSCF01","S-CSCF ID=0","6145540","84.945","99.455"
"2023-10-25 12:25:00","5","CBTCSCF01","S-CSCF ID=0","6145965","84.595","99.43"
"2023-10-25 12:30:00","5","CBTCSCF01","S-CSCF ID=0","6146591","84.678","99.403"
"2023-10-25 12:35:00","5","CBTCSCF01","S-CSCF ID=0","6146774","84.265","99.421"
"2023-10-25 12:40:00","5","CBTCSCF01","S-CSCF ID=0","6147411","84.508","99.428"
"2023-10-25 12:45:00","5","CBTCSCF01","S-CSCF ID=0","6147465","84.215","99.479"
"2023-10-25 12:50:00","5","CBTCSCF01","S-CSCF ID=0","6146751","84.544","99.44"
"2023-10-25 12:55:00","5","CBTCSCF01","S-CSCF ID=0","6146338","84.451","99.469"
"2023-10-25 13:00:00","5","CBTCSCF01","S-CSCF ID=0","6146108","84.841","99.415"
"2023-10-25 13:05:00","5","CBTCSCF01","S-CSCF ID=0","6145576","84.75","99.451"
"2023-10-25 13:10:00","5","CBTCSCF01","S-CSCF ID=0","6145461","84.539","99.462"
"2023-10-25 13:15:00","5","CBTCSCF01","S-CSCF ID=0","6145390","84.44","99.439"
"2023-10-25 13:20:00","5","CBTCSCF01","S-CSCF ID=0","6145122","84.609","99.459"
"2023-10-25 13:25:00","5","CBTCSCF01","S-CSCF ID=0","6144712","84.583","99.434"
"2023-10-25 13:30:00","5","CBTCSCF01","S-CSCF ID=0","6144224","84.391","99.477"
"2023-10-25 13:35:00","5","CBTCSCF01","S-CSCF ID=0","6143180","84.255","99.451"
"2023-10-25 13:40:00","5","CBTCSCF01","S-CSCF ID=0","6142312","84.408","99.471"
"2023-10-25 13:45:00","5","CBTCSCF01","S-CSCF ID=0","6141647","84.508","99.467"
"2023-10-25 13:50:00","5","CBTCSCF01","S-CSCF ID=0","6141741","84.362","99.476"
"2023-10-25 13:55:00","5","CBTCSCF01","S-CSCF ID=0","6141286","84.384","99.433"
"2023-10-25 14:00:00","5","CBTCSCF01","S-CSCF ID=0","6140667","84.489","99.435"
"2023-10-25 14:05:00","5","CBTCSCF01","S-CSCF ID=0","6140240","84.347","99.466"
"2023-10-25 14:10:00","5","CBTCSCF01","S-CSCF ID=0","6139640","84.267","99.449"
"2023-10-25 14:15:00","5","CBTCSCF01","S-CSCF ID=0","6137960","84.399","99.464"
"2023-10-25 14:20:00","5","CBTCSCF01","S-CSCF ID=0","6136361","83.931","99.457"
"2023-10-25 14:25:00","5","CBTCSCF01","S-CSCF ID=0","6134388","84.042","99.469"
"2023-10-25 14:30:00","5","CBTCSCF01","S-CSCF ID=0","6133805","84.836","99.453"
"2023-10-25 14:35:00","5","CBTCSCF01","S-CSCF ID=0","6133534","84.544","99.464"
"2023-10-25 14:40:00","5","CBTCSCF01","S-CSCF ID=0","6133044","84.595","99.449"
"2023-10-25 14:45:00","5","CBTCSCF01","S-CSCF ID=0","6132933","84.374","99.47"
"2023-10-25 14:50:00","5","CBTCSCF01","S-CSCF ID=0","6133385","84.846","99.489"
"2023-10-25 14:55:00","5","CBTCSCF01","S-CSCF ID=0","6134559","85.143","99.486"
"2023-10-25 15:00:00","5","CBTCSCF01","S-CSCF ID=0","6135078","85.249","99.474"
"2023-10-25 15:05:00","5","CBTCSCF01","S-CSCF ID=0","6135152","85.197","99.473"
"2023-10-25 15:10:00","5","CBTCSCF01","S-CSCF ID=0","6135904","85.318","99.492"
"2023-10-25 15:15:00","5","CBTCSCF01","S-CSCF ID=0","6137405","84.912","99.455"
"2023-10-25 15:20:00","5","CBTCSCF01","S-CSCF ID=0","6138525","84.979","99.508"
"2023-10-25 15:25:00","5","CBTCSCF01","S-CSCF ID=0","6139324","84.823","99.509"
"2023-10-25 15:30:00","5","CBTCSCF01","S-CSCF ID=0","6140568","84.861","99.488"
"2023-10-25 15:35:00","5","CBTCSCF01","S-CSCF ID=0","6141737","84.878","99.488"
"2023-10-25 15:40:00","5","CBTCSCF01","S-CSCF ID=0","6143340","85.155","99.493"
"2023-10-25 15:45:00","5","CBTCSCF01","S-CSCF ID=0","6144314","85.017","99.469"
"2023-10-25 15:50:00","5","CBTCSCF01","S-CSCF ID=0","6144972","84.692","99.502"
"2023-10-25 15:55:00","5","CBTCSCF01","S-CSCF ID=0","6145443","84.99","99.5"
"2023-10-25 16:00:00","5","CBTCSCF01","S-CSCF ID=0","6146041","85.186","99.487"
"2023-10-25 16:05:00","5","CBTCSCF01","S-CSCF ID=0","6146299","84.922","99.471"
"2023-10-25 16:10:00","5","CBTCSCF01","S-CSCF ID=0","6146417","85.136","99.496"
"2023-10-25 16:15:00","5","CBTCSCF01","S-CSCF ID=0","6147317","84.935","99.501"
"2023-10-25 16:20:00","5","CBTCSCF01","S-CSCF ID=0","6148023","84.848","99.482"
"2023-10-25 16:25:00","5","CBTCSCF01","S-CSCF ID=0","6148313","84.955","99.508"
"2023-10-25 16:30:00","5","CBTCSCF01","S-CSCF ID=0","6149591","85.106","99.52"
"2023-10-25 16:35:00","5","CBTCSCF01","S-CSCF ID=0","6151025","85.214","99.487"
"2023-10-25 16:40:00","5","CBTCSCF01","S-CSCF ID=0","6151852","84.758","99.507"
"2023-10-25 16:45:00","5","CBTCSCF01","S-CSCF ID=0","6152836","84.903","99.484"
"2023-10-25 16:50:00","5","CBTCSCF01","S-CSCF ID=0","6152580","84.815","99.507"
"2023-10-25 16:55:00","5","CBTCSCF01","S-CSCF ID=0","6153245","84.696","99.519"
"2023-10-25 17:00:00","5","CBTCSCF01","S-CSCF ID=0","6154443","85.075","99.473"
"2023-10-25 17:05:00","5","CBTCSCF01","S-CSCF ID=0","6156035","85.194","99.519"
"2023-10-25 17:10:00","5","CBTCSCF01","S-CSCF ID=0","6157874","85.015","99.485"
"2023-10-25 17:15:00","5","CBTCSCF01","S-CSCF ID=0","6159175","84.495","99.503"
"2023-10-25 17:20:00","5","CBTCSCF01","S-CSCF ID=0","6160535","84.535","99.519"
"2023-10-25 17:25:00","5","CBTCSCF01","S-CSCF ID=0","6161480","84.62","99.54"
"2023-10-25 17:30:00","5","CBTCSCF01","S-CSCF ID=0","6162525","84.562","99.503"
"2023-10-25 17:35:00","5","CBTCSCF01","S-CSCF ID=0","6163391","84.577","99.45"
"2023-10-25 17:40:00","5","CBTCSCF01","S-CSCF ID=0","6164224","84.935","99.518"
"2023-10-25 17:45:00","5","CBTCSCF01","S-CSCF ID=0","6164419","85.182","99.508"
"2023-10-25 17:50:00","5","CBTCSCF01","S-CSCF ID=0","6162902","85.025","99.512"
"2023-10-25 17:55:00","5","CBTCSCF01","S-CSCF ID=0","6161946","85.127","99.512"
"2023-10-25 18:00:00","5","CBTCSCF01","S-CSCF ID=0","6162208","85.448","99.506"
"2023-10-25 18:05:00","5","CBTCSCF01","S-CSCF ID=0","6164395","85.724","99.513"
"2023-10-25 18:10:00","5","CBTCSCF01","S-CSCF ID=0","6167458","85.508","99.495"
"2023-10-25 18:15:00","5","CBTCSCF01","S-CSCF ID=0","6169856","85.703","99.491"
"2023-10-25 18:20:00","5","CBTCSCF01","S-CSCF ID=0","6173479","85.622","99.472"
"2023-10-25 18:25:00","5","CBTCSCF01","S-CSCF ID=0","6176803","85.682","99.484"
"2023-10-25 18:30:00","5","CBTCSCF01","S-CSCF ID=0","6179717","85.256","99.489"
"2023-10-25 18:35:00","5","CBTCSCF01","S-CSCF ID=0","6182435","85.072","99.494"
"2023-10-25 18:40:00","5","CBTCSCF01","S-CSCF ID=0","6184650","84.858","99.495"
"2023-10-25 18:45:00","5","CBTCSCF01","S-CSCF ID=0","6187079","84.605","99.464"
"2023-10-25 18:50:00","5","CBTCSCF01","S-CSCF ID=0","6188741","84.613","99.509"
"2023-10-25 18:55:00","5","CBTCSCF01","S-CSCF ID=0","6189127","84.365","99.483"
"2023-10-25 19:00:00","5","CBTCSCF01","S-CSCF ID=0","6188747","84.431","99.467"
"2023-10-25 19:05:00","5","CBTCSCF01","S-CSCF ID=0","6188963","84.43","99.462"
"2023-10-25 19:10:00","5","CBTCSCF01","S-CSCF ID=0","6189917","84.508","99.501"
"2023-10-25 19:15:00","5","CBTCSCF01","S-CSCF ID=0","6190854","84.798","99.474"
"2023-10-25 19:20:00","5","CBTCSCF01","S-CSCF ID=0","6191650","84.296","99.468"
"2023-10-25 19:25:00","5","CBTCSCF01","S-CSCF ID=0","6192153","84.615","99.505"
"2023-10-25 19:30:00","5","CBTCSCF01","S-CSCF ID=0","6193177","84.307","99.516"
"2023-10-25 19:35:00","5","CBTCSCF01","S-CSCF ID=0","6193906","84.639","99.465"
"2023-10-25 19:40:00","5","CBTCSCF01","S-CSCF ID=0","6194329","84.306","99.484"
"2023-10-25 19:45:00","5","CBTCSCF01","S-CSCF ID=0","6194618","84.209","99.485"
"2023-10-25 19:50:00","5","CBTCSCF01","S-CSCF ID=0","6194579","83.964","99.492"
"2023-10-25 19:55:00","5","CBTCSCF01","S-CSCF ID=0","6193567","83.743","99.488"
"2023-10-25 20:00:00","5","CBTCSCF01","S-CSCF ID=0","6192919","83.846","99.463"
"2023-10-25 20:05:00","5","CBTCSCF01","S-CSCF ID=0","6192746","84.114","99.47"
"2023-10-25 20:10:00","5","CBTCSCF01","S-CSCF ID=0","6192090","84.075","99.453"
"2023-10-25 20:15:00","5","CBTCSCF01","S-CSCF ID=0","6190853","83.733","99.5"
"2023-10-25 20:20:00","5","CBTCSCF01","S-CSCF ID=0","6189309","83.643","99.49"
"2023-10-25 20:25:00","5","CBTCSCF01","S-CSCF ID=0","6187494","84.847","99.474"
"2023-10-25 20:30:00","5","CBTCSCF01","S-CSCF ID=0","6185671","83.928","99.499"
"2023-10-25 20:35:00","5","CBTCSCF01","S-CSCF ID=0","6183745","84.016","99.492"
"2023-10-25 20:40:00","5","CBTCSCF01","S-CSCF ID=0","6181506","83.141","99.496"
"2023-10-25 20:45:00","5","CBTCSCF01","S-CSCF ID=0","6178856","83.264","99.485"
"2023-10-25 20:50:00","5","CBTCSCF01","S-CSCF ID=0","6175920","83.36","99.503"
"2023-10-25 20:55:00","5","CBTCSCF01","S-CSCF ID=0","6172526","83.195","99.512"
"2023-10-25 21:00:00","5","CBTCSCF01","S-CSCF ID=0","6168084","83.109","99.51"
"2023-10-25 21:05:00","5","CBTCSCF01","S-CSCF ID=0","6164409","83.229","99.497"
"2023-10-25 21:10:00","5","CBTCSCF01","S-CSCF ID=0","6160535","83.476","99.528"
"2023-10-25 21:15:00","5","CBTCSCF01","S-CSCF ID=0","6156374","82.903","99.514"
"2023-10-25 21:20:00","5","CBTCSCF01","S-CSCF ID=0","6152270","83.005","99.495"
"2023-10-25 21:25:00","5","CBTCSCF01","S-CSCF ID=0","6147299","82.698","99.522"
"2023-10-25 21:30:00","5","CBTCSCF01","S-CSCF ID=0","6142359","82.87","99.537"
"2023-10-25 21:35:00","5","CBTCSCF01","S-CSCF ID=0","6137221","82.957","99.511"
"2023-10-25 21:40:00","5","CBTCSCF01","S-CSCF ID=0","6131596","82.584","99.525"
"2023-10-25 21:45:00","5","CBTCSCF01","S-CSCF ID=0","6126249","82.533","99.511"
"2023-10-25 21:50:00","5","CBTCSCF01","S-CSCF ID=0","6120939","82.774","99.546"
"2023-10-25 21:55:00","5","CBTCSCF01","S-CSCF ID=0","6115131","82.735","99.529"
"2023-10-25 22:00:00","5","CBTCSCF01","S-CSCF ID=0","6108394","82.721","99.544"
"2023-10-25 22:05:00","5","CBTCSCF01","S-CSCF ID=0","6102615","82.706","99.545"
"2023-10-25 22:10:00","5","CBTCSCF01","S-CSCF ID=0","6096066","82.593","99.537"
"2023-10-25 22:15:00","5","CBTCSCF01","S-CSCF ID=0","6089639","83.463","99.536"
"2023-10-25 22:20:00","5","CBTCSCF01","S-CSCF ID=0","6083326","83.019","99.572"
"2023-10-25 22:25:00","5","CBTCSCF01","S-CSCF ID=0","6077081","82.463","99.577"
"2023-10-25 22:30:00","5","CBTCSCF01","S-CSCF ID=0","6070144","82.526","99.561"
"2023-10-25 22:35:00","5","CBTCSCF01","S-CSCF ID=0","6063255","82.098","99.586"
"2023-10-25 22:40:00","5","CBTCSCF01","S-CSCF ID=0","6056485","81.748","99.596"
"2023-10-25 22:45:00","5","CBTCSCF01","S-CSCF ID=0","6050242","82.423","99.607"
"2023-10-25 22:50:00","5","CBTCSCF01","S-CSCF ID=0","6043908","82.037","99.616"
"2023-10-25 22:55:00","5","CBTCSCF01","S-CSCF ID=0","6037642","81.743","99.618"
"2023-10-25 23:00:00","5","CBTCSCF01","S-CSCF ID=0","6028232","82.246","99.624"
"2023-10-25 23:05:00","5","CBTCSCF01","S-CSCF ID=0","6022361","82.087","99.597"
"2023-10-25 23:10:00","5","CBTCSCF01","S-CSCF ID=0","6015847","82.188","99.608"
"2023-10-25 23:15:00","5","CBTCSCF01","S-CSCF ID=0","6009559","81.819","99.589"
"2023-10-25 23:20:00","5","CBTCSCF01","S-CSCF ID=0","6003670","81.766","99.633"
"2023-10-25 23:25:00","5","CBTCSCF01","S-CSCF ID=0","5998288","81.009","99.631"
"2023-10-25 23:30:00","5","CBTCSCF01","S-CSCF ID=0","5992060","81.345","99.625"
"2023-10-25 23:35:00","5","CBTCSCF01","S-CSCF ID=0","5986426","81.253","99.636"
"2023-10-25 23:40:00","5","CBTCSCF01","S-CSCF ID=0","5981308","81.304","99.623"
"2023-10-25 23:45:00","5","CBTCSCF01","S-CSCF ID=0","5976291","80.889","99.649"
"2023-10-25 23:50:00","5","CBTCSCF01","S-CSCF ID=0","5971226","81.534","99.661"
"2023-10-25 23:55:00","5","CBTCSCF01","S-CSCF ID=0","5966040","81.845","99.629"
"2023-10-26 00:00:00","5","CBTCSCF01","S-CSCF ID=0","5957134","82.934","99.652"
"2023-10-26 00:05:00","5","CBTCSCF01","S-CSCF ID=0","5951877","82.394","99.647"
"2023-10-26 00:10:00","5","CBTCSCF01","S-CSCF ID=0","5946800","83.088","99.65"
"2023-10-26 00:15:00","5","CBTCSCF01","S-CSCF ID=0","5942722","84.006","99.643"
"2023-10-26 00:20:00","5","CBTCSCF01","S-CSCF ID=0","5937973","82.992","99.668"
"2023-10-26 00:25:00","5","CBTCSCF01","S-CSCF ID=0","5933316","83.368","99.654"
"2023-10-26 00:30:00","5","CBTCSCF01","S-CSCF ID=0","5928737","82.707","99.694"
"2023-10-26 00:35:00","5","CBTCSCF01","S-CSCF ID=0","5924557","82.512","99.678"
"2023-10-26 00:40:00","5","CBTCSCF01","S-CSCF ID=0","5920303","82.077","99.683"
"2023-10-26 00:45:00","5","CBTCSCF01","S-CSCF ID=0","5916169","82.044","99.658"
"2023-10-26 00:50:00","5","CBTCSCF01","S-CSCF ID=0","5912035","82.166","99.688"
"2023-10-26 00:55:00","5","CBTCSCF01","S-CSCF ID=0","5908353","81.356","99.703"
"2023-10-26 01:00:00","5","CBTCSCF01","S-CSCF ID=0","5902688","81.832","99.682"
"2023-10-26 01:05:00","5","CBTCSCF01","S-CSCF ID=0","5898936","82.713","99.656"
"2023-10-26 01:10:00","5","CBTCSCF01","S-CSCF ID=0","5895327","82.342","99.679"
"2023-10-26 01:15:00","5","CBTCSCF01","S-CSCF ID=0","5892257","82.048","99.705"
"2023-10-26 01:20:00","5","CBTCSCF01","S-CSCF ID=0","5888954","80.941","99.432"
"2023-10-26 01:25:00","5","CBTCSCF01","S-CSCF ID=0","5886639","81.902","99.691"
"2023-10-26 01:30:00","5","CBTCSCF01","S-CSCF ID=0","5883636","80.336","99.509"
"2023-10-26 01:35:00","5","CBTCSCF01","S-CSCF ID=0","5879916","81.299","99.654"
"2023-10-26 01:40:00","5","CBTCSCF01","S-CSCF ID=0","5876018","82.707","99.681"
"2023-10-26 01:45:00","5","CBTCSCF01","S-CSCF ID=0","5872422","82.097","99.673"
"2023-10-26 01:50:00","5","CBTCSCF01","S-CSCF ID=0","5868017","79.964","99.578"
"2023-10-26 01:55:00","5","CBTCSCF01","S-CSCF ID=0","5863081","82.009","99.692"
"2023-10-26 02:00:00","5","CBTCSCF01","S-CSCF ID=0","5855763","79.84","99.674"
"2023-10-26 02:05:00","5","CBTCSCF01","S-CSCF ID=0","5851119","80.747","99.68"
"2023-10-26 02:10:00","5","CBTCSCF01","S-CSCF ID=0","5846495","80.704","99.67"
"2023-10-26 02:15:00","5","CBTCSCF01","S-CSCF ID=0","5841861","80.118","99.67"
"2023-10-26 02:20:00","5","CBTCSCF01","S-CSCF ID=0","5836868","80.019","99.729"
"2023-10-26 02:25:00","5","CBTCSCF01","S-CSCF ID=0","5833344","79.941","99.691"
"2023-10-26 02:30:00","5","CBTCSCF01","S-CSCF ID=0","5830601","79.47","99.698"
"2023-10-26 02:35:00","5","CBTCSCF01","S-CSCF ID=0","5828470","79.125","99.592"
"2023-10-26 02:40:00","5","CBTCSCF01","S-CSCF ID=0","5831907","82.008","99.625"
"2023-10-26 02:45:00","5","CBTCSCF01","S-CSCF ID=0","5832028","76.021","99.647"
"2023-10-26 02:50:00","5","CBTCSCF01","S-CSCF ID=0","5832844","73.206","99.655"
"2023-10-26 02:55:00","5","CBTCSCF01","S-CSCF ID=0","5834509","71.484","99.551"
"2023-10-26 03:00:00","5","CBTCSCF01","S-CSCF ID=0","5834298","71.533","99.66"
"2023-10-26 03:05:00","5","CBTCSCF01","S-CSCF ID=0","5840411","82.066","99.743"
"2023-10-26 03:10:00","5","CBTCSCF01","S-CSCF ID=0","5841252","79.226","99.769"
"2023-10-26 03:15:00","5","CBTCSCF01","S-CSCF ID=0","5840863","78.735","99.73"
"2023-10-26 03:20:00","5","CBTCSCF01","S-CSCF ID=0","5840311","79.619","99.738"
"2023-10-26 03:25:00","5","CBTCSCF01","S-CSCF ID=0","5840294","79.129","99.745"
"2023-10-26 03:30:00","5","CBTCSCF01","S-CSCF ID=0","5839368","79.037","99.736"
"2023-10-26 03:35:00","5","CBTCSCF01","S-CSCF ID=0","5838771","78.909","99.715"
"2023-10-26 03:40:00","5","CBTCSCF01","S-CSCF ID=0","5838094","78.808","99.742"
"2023-10-26 03:45:00","5","CBTCSCF01","S-CSCF ID=0","5837081","78.77","99.755"
"2023-10-26 03:50:00","5","CBTCSCF01","S-CSCF ID=0","5836932","79.278","99.742"
"2023-10-26 03:55:00","5","CBTCSCF01","S-CSCF ID=0","5838325","80.788","99.75"
"2023-10-26 04:00:00","5","CBTCSCF01","S-CSCF ID=0","5838353","80.599","99.763"
"2023-10-26 04:05:00","5","CBTCSCF01","S-CSCF ID=0","5837945","79.405","99.72"
"2023-10-26 04:10:00","5","CBTCSCF01","S-CSCF ID=0","5838074","80.427","99.755"
"2023-10-26 04:15:00","5","CBTCSCF01","S-CSCF ID=0","5838398","80.078","99.723"
"2023-10-26 04:20:00","5","CBTCSCF01","S-CSCF ID=0","5839539","80.851","99.733"
"2023-10-26 04:25:00","5","CBTCSCF01","S-CSCF ID=0","5842248","81.535","99.75"
"2023-10-26 04:30:00","5","CBTCSCF01","S-CSCF ID=0","5844268","81.716","99.734"
"2023-10-26 04:35:00","5","CBTCSCF01","S-CSCF ID=0","5846637","81.805","99.737"
"2023-10-26 04:40:00","5","CBTCSCF01","S-CSCF ID=0","5849651","82.704","99.741"
"2023-10-26 04:45:00","5","CBTCSCF01","S-CSCF ID=0","5852900","82.785","99.732"
"2023-10-26 04:50:00","5","CBTCSCF01","S-CSCF ID=0","5857574","82.642","99.733"
"2023-10-26 04:55:00","5","CBTCSCF01","S-CSCF ID=0","5853225","84.341","99.794"
"2023-10-26 05:00:00","5","CBTCSCF01","S-CSCF ID=0","5833774","84.478","99.821"
"2023-10-26 05:05:00","5","CBTCSCF01","S-CSCF ID=0","5815972","83.889","99.825"
"2023-10-26 05:10:00","5","CBTCSCF01","S-CSCF ID=0","5799558","84.321","99.849"
"2023-10-26 05:15:00","5","CBTCSCF01","S-CSCF ID=0","5783865","84.908","99.84"
"2023-10-26 05:20:00","5","CBTCSCF01","S-CSCF ID=0","5767810","85.1","99.841"
"2023-10-26 05:25:00","5","CBTCSCF01","S-CSCF ID=0","5754640","85.733","99.821"
"2023-10-26 05:30:00","5","CBTCSCF01","S-CSCF ID=0","5748282","85.807","99.798"
"2023-10-26 05:35:00","5","CBTCSCF01","S-CSCF ID=0","5743671","85.9","99.848"
"2023-10-26 05:40:00","5","CBTCSCF01","S-CSCF ID=0","5739843","85.837","99.836"
"2023-10-26 05:45:00","5","CBTCSCF01","S-CSCF ID=0","5741800","86.108","99.827"
"2023-10-26 05:50:00","5","CBTCSCF01","S-CSCF ID=0","5750525","86.368","99.811"
"2023-10-26 05:55:00","5","CBTCSCF01","S-CSCF ID=0","5760379","86.756","99.789"
"2023-10-26 06:00:00","5","CBTCSCF01","S-CSCF ID=0","5770448","86.428","99.728"
"2023-10-26 06:05:00","5","CBTCSCF01","S-CSCF ID=0","5779717","86.258","99.738"
"2023-10-26 06:10:00","5","CBTCSCF01","S-CSCF ID=0","5788244","86.234","99.722"
"2023-10-26 06:15:00","5","CBTCSCF01","S-CSCF ID=0","5796419","86.423","99.698"
"2023-10-26 06:20:00","5","CBTCSCF01","S-CSCF ID=0","5804388","86.472","99.733"
"2023-10-26 06:25:00","5","CBTCSCF01","S-CSCF ID=0","5811822","86.536","99.699"
"2023-10-26 06:30:00","5","CBTCSCF01","S-CSCF ID=0","5818637","86.521","99.518"
"2023-10-26 06:35:00","5","CBTCSCF01","S-CSCF ID=0","5825483","86.262","99.702"
"2023-10-26 06:40:00","5","CBTCSCF01","S-CSCF ID=0","5831504","86.146","99.692"
"2023-10-26 06:45:00","5","CBTCSCF01","S-CSCF ID=0","5836618","86.264","99.666"
"2023-10-26 06:50:00","5","CBTCSCF01","S-CSCF ID=0","5841481","86.081","99.633"
"2023-10-26 06:55:00","5","CBTCSCF01","S-CSCF ID=0","5847039","86.523","99.622"
"2023-10-26 07:00:00","5","CBTCSCF01","S-CSCF ID=0","5851357","86.21","99.668"
"2023-10-26 07:05:00","5","CBTCSCF01","S-CSCF ID=0","5855620","85.744","99.678"
"2023-10-26 07:10:00","5","CBTCSCF01","S-CSCF ID=0","5859559","86.328","99.579"
"2023-10-26 07:15:00","5","CBTCSCF01","S-CSCF ID=0","5863665","85.864","99.663"
"2023-10-26 07:20:00","5","CBTCSCF01","S-CSCF ID=0","5867305","85.424","99.673"
"2023-10-26 07:25:00","5","CBTCSCF01","S-CSCF ID=0","5871339","85.556","99.64"
"2023-10-26 07:30:00","5","CBTCSCF01","S-CSCF ID=0","5874920","85.277","99.631"
"2023-10-26 07:35:00","5","CBTCSCF01","S-CSCF ID=0","5878546","85.339","99.642"
"2023-10-26 07:40:00","5","CBTCSCF01","S-CSCF ID=0","5882215","85.261","99.635"
"2023-10-26 07:45:00","5","CBTCSCF01","S-CSCF ID=0","5885454","84.932","99.62"
"2023-10-26 07:50:00","5","CBTCSCF01","S-CSCF ID=0","5888686","84.542","99.626"
"2023-10-26 07:55:00","5","CBTCSCF01","S-CSCF ID=0","5892096","84.78","99.621"
"2023-10-26 08:00:00","5","CBTCSCF01","S-CSCF ID=0","5895840","84.999","99.565"
"2023-10-26 08:05:00","5","CBTCSCF01","S-CSCF ID=0","5898623","84.43","99.614"
"2023-10-26 08:10:00","5","CBTCSCF01","S-CSCF ID=0","5901589","84.491","99.625"
"2023-10-26 08:15:00","5","CBTCSCF01","S-CSCF ID=0","5904182","83.967","99.523"
"2023-10-26 08:20:00","5","CBTCSCF01","S-CSCF ID=0","5907049","84.608","99.609"
"2023-10-26 08:25:00","5","CBTCSCF01","S-CSCF ID=0","5909488","84.429","99.611"
"2023-10-26 08:30:00","5","CBTCSCF01","S-CSCF ID=0","5911972","84.151","99.59"
"2023-10-26 08:35:00","5","CBTCSCF01","S-CSCF ID=0","5914625","83.971","99.597"
"2023-10-26 08:40:00","5","CBTCSCF01","S-CSCF ID=0","5916646","83.88","99.581"
"2023-10-26 08:45:00","5","CBTCSCF01","S-CSCF ID=0","5919159","84.134","99.573"
"2023-10-26 08:50:00","5","CBTCSCF01","S-CSCF ID=0","5921768","84.066","99.574"
"2023-10-26 08:55:00","5","CBTCSCF01","S-CSCF ID=0","5924017","83.909","99.583"
"2023-10-26 09:00:00","5","CBTCSCF01","S-CSCF ID=0","5926072","83.85","99.586"
"2023-10-26 09:05:00","5","CBTCSCF01","S-CSCF ID=0","5928220","83.826","99.551"
"2023-10-26 09:10:00","5","CBTCSCF01","S-CSCF ID=0","5929848","83.516","99.571"
"2023-10-26 09:15:00","5","CBTCSCF01","S-CSCF ID=0","5931941","83.498","99.56"
"2023-10-26 09:20:00","5","CBTCSCF01","S-CSCF ID=0","5933579","83.575","99.571"
"2023-10-26 09:25:00","5","CBTCSCF01","S-CSCF ID=0","5934765","83.368","99.581"
"2023-10-26 09:30:00","5","CBTCSCF01","S-CSCF ID=0","5937626","83.792","99.541"
"2023-10-26 09:35:00","5","CBTCSCF01","S-CSCF ID=0","5939415","83.622","99.548"
"2023-10-26 09:40:00","5","CBTCSCF01","S-CSCF ID=0","5940725","83.792","99.553"
"2023-10-26 09:45:00","5","CBTCSCF01","S-CSCF ID=0","5942280","83.577","99.567"
"2023-10-26 09:50:00","5","CBTCSCF01","S-CSCF ID=0","5943734","83.394","99.554"
"2023-10-26 09:55:00","5","CBTCSCF01","S-CSCF ID=0","5944711","83.916","99.569"
"2023-10-26 10:00:00","5","CBTCSCF01","S-CSCF ID=0","5945431","83.873","99.556"
"2023-10-26 10:05:00","5","CBTCSCF01","S-CSCF ID=0","5946314","83.49","99.582"
"2023-10-26 10:10:00","5","CBTCSCF01","S-CSCF ID=0","5947097","83.651","99.548"
"2023-10-26 10:15:00","5","CBTCSCF01","S-CSCF ID=0","5947432","83.751","99.568"
